country,date,total_cases,total_deaths,icu_patients
China,2022-06-28,4611936,20969,0
China,2022-06-29,4611936,20969,0
China,2022-06-30,4611936,20969,0
China,2022-07-01,4611936,20969,0
China,2022-07-02,4611936,20969,0
China,2022-07-03,4841957,21658,0
China,2022-07-04,4841957,21658,0
China,2022-07-05,4841957,21658,0
China,2022-07-06,4841957,21658,0
China,2022-07-07,4841957,21658,0
China,2022-07-08,4841957,21658,0
China,2022-07-09,4841957,21658,0
China,2022-07-10,5065872,22367,0
China,2022-07-11,5065872,22367,0
China,2022-07-12,5065872,22367,0
China,2022-07-13,5065872,22367,0
China,2022-07-14,5065872,22367,0
China,2022-07-15,5065872,22367,0
China,2022-07-16,5065872,22367,0
China,2022-07-17,5263427,22895,0
China,2022-07-18,5263427,22895,0
China,2022-07-19,5263427,22895,0
China,2022-07-20,5263427,22895,0
China,2022-07-21,5263427,22895,0
China,2022-07-22,5263427,22895,0
China,2022-07-23,5263427,22895,0
China,2022-07-24,5444117,23353,0
China,2022-07-25,5444117,23353,0
China,2022-07-26,5444117,23353,0
China,2022-07-27,5444117,23353,0
China,2022-07-28,5444117,23353,0
China,2022-07-29,5444117,23353,0
China,2022-07-30,5444117,23353,0
China,2022-07-31,5616120,23704,0
China,2022-08-01,5616120,23704,0
China,2022-08-02,5616120,23704,0
China,2022-08-03,5616120,23704,0
China,2022-08-04,5616120,23704,0
China,2022-08-05,5616120,23704,0
China,2022-08-06,5616120,23704,0
China,2022-08-07,5779460,24034,0
China,2022-08-08,5779460,24034,0
China,2022-08-09,5779460,24034,0
China,2022-08-10,5779460,24034,0
China,2022-08-11,5779460,24034,0
China,2022-08-12,5779460,24034,0
China,2022-08-13,5779460,24034,0
China,2022-08-14,5946156,24258,0
China,2022-08-15,5946156,24258,0
China,2022-08-16,5946156,24258,0
China,2022-08-17,5946156,24258,0
China,2022-08-18,5946156,24258,0
China,2022-08-19,5946156,24258,0
China,2022-08-20,5946156,24258,0
China,2022-08-21,6118580,24499,0
China,2022-08-22,6118580,24499,0
China,2022-08-23,6118580,24499,0
China,2022-08-24,6118580,24499,0
China,2022-08-25,6118580,24499,0
China,2022-08-26,6118580,24499,0
China,2022-08-27,6118580,24499,0
China,2022-08-28,6313044,24766,0
China,2022-08-29,6313044,24766,0
China,2022-08-30,6313044,24766,0
China,2022-08-31,6313044,24766,0
China,2022-09-01,6313044,24766,0
China,2022-09-02,6313044,24766,0
China,2022-09-03,6313044,24766,0
China,2022-09-04,6551088,25058,0
China,2022-09-05,6551088,25058,0
China,2022-09-06,6551088,25058,0
China,2022-09-07,6551088,25058,0
China,2022-09-08,6551088,25058,0
China,2022-09-09,6551088,25058,0
China,2022-09-10,6551088,25058,0
China,2022-09-11,6814376,25354,0
China,2022-09-12,6814376,25354,0
China,2022-09-13,6814376,25354,0
China,2022-09-14,6814376,25354,0
China,2022-09-15,6814376,25354,0
China,2022-09-16,6814376,25354,0
China,2022-09-17,6814376,25354,0
China,2022-09-18,7112069,25712,0
China,2022-09-19,7112069,25712,0
China,2022-09-20,7112069,25712,0
China,2022-09-21,7112069,25712,0
China,2022-09-22,7112069,25712,0
China,2022-09-23,7112069,25712,0
China,2022-09-24,7112069,25712,0
China,2022-09-25,7404545,26244,0
China,2022-09-26,7404545,26244,0
China,2022-09-27,7404545,26244,0
China,2022-09-28,7404545,26244,0
China,2022-09-29,7404545,26244,0
China,2022-09-30,7404545,26244,0
China,2022-10-01,7404545,26244,0
China,2022-10-02,7707637,26609,0
China,2022-10-03,7707637,26609,0
China,2022-10-04,7707637,26609,0
China,2022-10-05,7707637,26609,0
China,2022-10-06,7707637,26609,0
China,2022-10-07,7707637,26609,0
China,2022-10-08,7707637,26609,0
China,2022-10-09,8041467,27044,0
China,2022-10-10,8041467,27044,0
China,2022-10-11,8041467,27044,0
China,2022-10-12,8041467,27044,0
China,2022-10-13,8041467,27044,0
China,2022-10-14,8041467,27044,0
China,2022-10-15,8041467,27044,0
China,2022-10-16,8370377,27471,0
China,2022-10-17,8370377,27471,0
China,2022-10-18,8370377,27471,0
China,2022-10-19,8370377,27471,0
China,2022-10-20,8370377,27471,0
China,2022-10-21,8370377,27471,0
China,2022-10-22,8370377,27471,0
China,2022-10-23,8655725,27950,0
China,2022-10-24,8655725,27950,0
China,2022-10-25,8655725,27950,0
China,2022-10-26,8655725,27950,0
China,2022-10-27,8655725,27950,0
China,2022-10-28,8655725,27950,0
China,2022-10-29,8655725,27950,0
China,2022-10-30,8913719,28460,0
China,2022-10-31,8913719,28460,0
China,2022-11-01,8913719,28460,0
China,2022-11-02,8913719,28460,0
China,2022-11-03,8913719,28460,0
China,2022-11-04,8913719,28460,0
China,2022-11-05,8913719,28460,0
China,2022-11-06,9132821,28939,0
China,2022-11-07,9132821,28939,0
China,2022-11-08,9132821,28939,0
China,2022-11-09,9132821,28939,0
China,2022-11-10,9132821,28939,0
China,2022-11-11,9132821,28939,0
China,2022-11-12,9132821,28939,0
China,2022-11-13,9304566,29370,0
China,2022-11-14,9304566,29370,0
China,2022-11-15,9304566,29370,0
China,2022-11-16,9304566,29370,0
China,2022-11-17,9304566,29370,0
China,2022-11-18,9304566,29370,0
China,2022-11-19,9304566,29370,0
China,2022-11-20,9463379,29838,0
China,2022-11-21,9463379,29838,0
China,2022-11-22,9463379,29838,0
China,2022-11-23,9463379,29838,0
China,2022-11-24,9463379,29838,0
China,2022-11-25,9463379,29838,0
China,2022-11-26,9463379,29838,0
China,2022-11-27,9607584,30192,0
China,2022-11-28,9607584,30192,0
China,2022-11-29,9607584,30192,0
China,2022-11-30,9607584,30192,0
China,2022-12-01,9607584,30192,0
China,2022-12-02,9607584,30192,0
China,2022-12-03,9607584,30192,0
China,2022-12-04,9753725,30567,0
China,2022-12-05,9753725,30567,0
China,2022-12-06,9753725,30567,0
China,2022-12-07,9753725,30567,0
China,2022-12-08,9753725,30567,0
China,2022-12-09,9753725,30567,0
China,2022-12-10,9753725,30567,0
China,2022-12-11,10871623,31438,0
China,2022-12-12,10871623,31438,0
China,2022-12-13,10871623,31438,0
China,2022-12-14,10871623,31438,0
China,2022-12-15,10871623,31438,0
China,2022-12-16,10871623,31438,0
China,2022-12-17,10871623,31438,0
China,2022-12-18,21970173,33146,0
China,2022-12-19,21970173,33146,0
China,2022-12-20,21970173,33146,0
China,2022-12-21,21970173,33146,0
China,2022-12-22,21970173,33146,0
China,2022-12-23,21970173,33146,0
China,2022-12-24,21970173,33146,0
China,2022-12-25,62445650,38995,0
China,2022-12-26,62445650,38995,0
China,2022-12-27,62445650,38995,0
China,2022-12-28,62445650,38995,0
China,2022-12-29,62445650,38995,0
China,2022-12-30,62445650,38995,0
China,2022-12-31,62445650,38995,0
China,2023-01-01,87090526,56888,0
China,2023-01-02,87090526,56888,0
China,2023-01-03,87090526,56888,0
China,2023-01-04,87090526,56888,0
China,2023-01-05,87090526,56888,0
China,2023-01-06,87090526,56888,0
China,2023-01-07,87090526,56888,0
China,2023-01-08,95152288,69879,0
China,2023-01-09,95152288,69879,0
China,2023-01-10,95152288,69879,0
China,2023-01-11,95152288,69879,0
China,2023-01-12,95152288,69879,0
China,2023-01-13,95152288,69879,0
China,2023-01-14,95152288,69879,0
China,2023-01-15,97513859,69879,0
China,2023-01-16,97513859,69879,0
China,2023-01-17,97513859,69879,0
China,2023-01-18,97513859,69879,0
China,2023-01-19,97513859,69879,0
China,2023-01-20,97513859,69879,0
China,2023-01-21,97513859,69879,0
China,2023-01-22,98269042,69879,0
China,2023-01-23,98269042,69879,0
China,2023-01-24,98269042,69879,0
China,2023-01-25,98269042,69879,0
China,2023-01-26,98269042,69879,0
China,2023-01-27,98269042,69879,0
China,2023-01-28,98269042,69879,0
China,2023-01-29,98444584,69879,0
China,2023-01-30,98444584,69879,0
China,2023-01-31,98444584,69879,0
China,2023-02-01,98444584,69879,0
China,2023-02-02,98444584,69879,0
China,2023-02-03,98444584,69879,0
China,2023-02-04,98444584,69879,0
China,2023-02-05,98637553,117566,0
China,2023-02-06,98637553,117566,0
China,2023-02-07,98637553,117566,0
China,2023-02-08,98637553,117566,0
China,2023-02-09,98637553,117566,0
China,2023-02-10,98637553,117566,0
China,2023-02-11,98637553,117566,0
China,2023-02-12,98785727,118926,0
China,2023-02-13,98785727,118926,0
China,2023-02-14,98785727,118926,0
China,2023-02-15,98785727,118926,0
China,2023-02-16,98785727,118926,0
China,2023-02-17,98785727,118926,0
China,2023-02-18,98785727,118926,0
China,2023-02-19,98904475,119463,0
China,2023-02-20,98904475,119463,0
China,2023-02-21,98904475,119463,0
China,2023-02-22,98904475,119463,0
China,2023-02-23,98904475,119463,0
China,2023-02-24,98904475,119463,0
China,2023-02-25,98904475,119463,0
China,2023-02-26,98982145,119821,0
China,2023-02-27,98982145,119821,0
China,2023-02-28,98982145,119821,0
China,2023-03-01,98982145,119821,0
China,2023-03-02,98982145,119821,0
China,2023-03-03,98982145,119821,0
China,2023-03-04,98982145,119821,0
China,2023-03-05,99066935,120181,0
China,2023-03-06,99066935,120181,0
China,2023-03-07,99066935,120181,0
China,2023-03-08,99066935,120181,0
China,2023-03-09,99066935,120181,0
China,2023-03-10,99066935,120181,0
China,2023-03-11,99066935,120181,0
China,2023-03-12,99159203,120510,0
China,2023-03-13,99159203,120510,0
China,2023-03-14,99159203,120510,0
China,2023-03-15,99159203,120510,0
China,2023-03-16,99159203,120510,0
China,2023-03-17,99159203,120510,0
China,2023-03-18,99159203,120510,0
China,2023-03-19,99224504,120775,0
China,2023-03-20,99224504,120775,0
China,2023-03-21,99224504,120775,0
China,2023-03-22,99224504,120775,0
China,2023-03-23,99224504,120775,0
China,2023-03-24,99224504,120775,0
China,2023-03-25,99224504,120775,0
China,2023-03-26,99238106,120894,0
China,2023-03-27,99238106,120894,0
China,2023-03-28,99238106,120894,0
China,2023-03-29,99238106,120894,0
China,2023-03-30,99238106,120894,0
China,2023-03-31,99238106,120894,0
China,2023-04-01,99238106,120894,0
China,2023-04-02,99239166,120897,0
China,2023-04-03,99239166,120897,0
China,2023-04-04,99239166,120897,0
China,2023-04-05,99239166,120897,0
China,2023-04-06,99239166,120897,0
China,2023-04-07,99239166,120897,0
China,2023-04-08,99239166,120897,0
China,2023-04-09,99240394,120905,0
China,2023-04-10,99240394,120905,0
China,2023-04-11,99240394,120905,0
China,2023-04-12,99240394,120905,0
China,2023-04-13,99240394,120905,0
China,2023-04-14,99240394,120905,0
China,2023-04-15,99240394,120905,0
China,2023-04-16,99242093,120912,0
China,2023-04-17,99242093,120912,0
China,2023-04-18,99242093,120912,0
China,2023-04-19,99242093,120912,0
China,2023-04-20,99242093,120912,0
China,2023-04-21,99242093,120912,0
China,2023-04-22,99242093,120912,0
China,2023-04-23,99244299,120923,0
China,2023-04-24,99244299,120923,0
China,2023-04-25,99244299,120923,0
China,2023-04-26,99244299,120923,0
China,2023-04-27,99244299,120923,0
China,2023-04-28,99244299,120923,0
China,2023-04-29,99244299,120923,0
China,2023-04-30,99247381,120961,0
China,2023-05-01,99247381,120961,0
China,2023-05-02,99247381,120961,0
China,2023-05-03,99247381,120961,0
China,2023-05-04,99247381,120961,0
China,2023-05-05,99247381,120961,0
China,2023-05-06,99247381,120961,0
China,2023-05-07,99251117,121015,0
China,2023-05-08,99251117,121015,0
China,2023-05-09,99251117,121015,0
China,2023-05-10,99251117,121015,0
China,2023-05-11,99251117,121015,0
China,2023-05-12,99251117,121015,0
China,2023-05-13,99251117,121015,0
China,2023-05-14,99255557,121073,0
China,2023-05-15,99255557,121073,0
China,2023-05-16,99255557,121073,0
China,2023-05-17,99255557,121073,0
China,2023-05-18,99255557,121073,0
China,2023-05-19,99255557,121073,0
China,2023-05-20,99255557,121073,0
China,2023-05-21,99259994,121144,0
China,2023-05-22,99259994,121144,0
China,2023-05-23,99259994,121144,0
China,2023-05-24,99259994,121144,0
China,2023-05-25,99259994,121144,0
China,2023-05-26,99259994,121144,0
China,2023-05-27,99259994,121144,0
China,2023-05-28,99266460,121235,0
China,2023-05-29,99266460,121235,0
China,2023-05-30,99266460,121235,0
China,2023-05-31,99266460,121235,0
China,2023-06-01,99266460,121235,0
China,2023-06-02,99266460,121235,0
China,2023-06-03,99266460,121235,0
China,2023-06-04,99271490,121236,0
China,2023-06-05,99271490,121236,0
China,2023-06-06,99271490,121236,0
China,2023-06-07,99271490,121236,0
China,2023-06-08,99271490,121236,0
China,2023-06-09,99271490,121236,0
China,2023-06-10,99271490,121236,0
China,2023-06-11,99278446,121390,0
China,2023-06-12,99278446,121390,0
China,2023-06-13,99278446,121390,0
China,2023-06-14,99278446,121390,0
China,2023-06-15,99278446,121390,0
China,2023-06-16,99278446,121390,0
China,2023-06-17,99278446,121390,0
China,2023-06-18,99283001,121390,0
China,2023-06-19,99283001,121390,0
China,2023-06-20,99283001,121390,0
China,2023-06-21,99283001,121390,0
China,2023-06-22,99283001,121390,0
China,2023-06-23,99283001,121390,0
China,2023-06-24,99283001,121390,0
China,2023-06-25,99285438,121465,0
China,2023-06-26,99285438,121465,0
China,2023-06-27,99285438,121465,0
China,2023-06-28,99285438,121465,0
China,2023-06-29,99285438,121465,0
China,2023-06-30,99285438,121465,0
China,2023-07-01,99285438,121465,0
China,2023-07-02,99289316,121490,0
China,2023-07-03,99289316,121490,0
China,2023-07-04,99289316,121490,0
China,2023-07-05,99289316,121490,0
China,2023-07-06,99289316,121490,0
China,2023-07-07,99289316,121490,0
China,2023-07-08,99289316,121490,0
China,2023-07-09,99292049,121515,0
China,2023-07-10,99292049,121515,0
China,2023-07-11,99292049,121515,0
China,2023-07-12,99292049,121515,0
China,2023-07-13,99292049,121515,0
China,2023-07-14,99292049,121515,0
China,2023-07-15,99292049,121515,0
China,2023-07-16,99294715,121536,0
China,2023-07-17,99294715,121536,0
China,2023-07-18,99294715,121536,0
China,2023-07-19,99294715,121536,0
China,2023-07-20,99294715,121536,0
China,2023-07-21,99294715,121536,0
China,2023-07-22,99294715,121536,0
China,2023-07-23,99297160,121536,0
China,2023-07-24,99297160,121536,0
China,2023-07-25,99297160,121536,0
China,2023-07-26,99297160,121536,0
China,2023-07-27,99297160,121536,0
China,2023-07-28,99297160,121536,0
China,2023-07-29,99297160,121536,0
China,2023-07-30,99299701,121536,0
China,2023-07-31,99299701,121536,0
China,2023-08-01,99299701,121536,0
China,2023-08-02,99299701,121536,0
China,2023-08-03,99299701,121536,0
China,2023-08-04,99299701,121536,0
China,2023-08-05,99299701,121536,0
China,2023-08-06,99301655,121647,0
China,2023-08-07,99301655,121647,0
China,2023-08-08,99301655,121647,0
China,2023-08-09,99301655,121647,0
China,2023-08-10,99301655,121647,0
China,2023-08-11,99301655,121647,0
China,2023-08-12,99301655,121647,0
China,2023-08-13,99302619,121671,0
China,2023-08-14,99302619,121671,0
China,2023-08-15,99302619,121671,0
China,2023-08-16,99302619,121671,0
China,2023-08-17,99302619,121671,0
China,2023-08-18,99302619,121671,0
China,2023-08-19,99302619,121671,0
China,2023-08-20,99304082,121671,0
China,2023-08-21,99304082,121671,0
China,2023-08-22,99304082,121671,0
China,2023-08-23,99304082,121671,0
China,2023-08-24,99304082,121671,0
China,2023-08-25,99304082,121671,0
China,2023-08-26,99304082,121671,0
China,2023-08-27,99305669,121679,0
China,2023-08-28,99305669,121679,0
China,2023-08-29,99305669,121679,0
China,2023-08-30,99305669,121679,0
China,2023-08-31,99305669,121679,0
China,2023-09-01,99305669,121679,0
China,2023-09-02,99305669,121679,0
China,2023-09-03,99307316,121679,0
China,2023-09-04,99307316,121679,0
China,2023-09-05,99307316,121679,0
China,2023-09-06,99307316,121679,0
China,2023-09-07,99307316,121679,0
China,2023-09-08,99307316,121679,0
China,2023-09-09,99307316,121679,0
China,2023-09-10,99308843,121702,0
China,2023-09-11,99308843,121702,0
China,2023-09-12,99308843,121702,0
China,2023-09-13,99308843,121702,0
China,2023-09-14,99308843,121702,0
China,2023-09-15,99308843,121702,0
China,2023-09-16,99308843,121702,0
China,2023-09-17,99309868,121714,0
China,2023-09-18,99309868,121714,0
China,2023-09-19,99309868,121714,0
China,2023-09-20,99309868,121714,0
China,2023-09-21,99309868,121714,0
China,2023-09-22,99309868,121714,0
China,2023-09-23,99309868,121714,0
China,2023-09-24,99311020,121722,0
China,2023-09-25,99311020,121722,0
China,2023-09-26,99311020,121722,0
China,2023-09-27,99311020,121722,0
China,2023-09-28,99311020,121722,0
China,2023-09-29,99311020,121722,0
China,2023-09-30,99311020,121722,0
China,2023-10-01,99313571,121722,0
China,2023-10-02,99313571,121722,0
China,2023-10-03,99313571,121722,0
China,2023-10-04,99313571,121722,0
China,2023-10-05,99313571,121722,0
China,2023-10-06,99313571,121722,0
China,2023-10-07,99313571,121722,0
China,2023-10-08,99315126,121797,0
China,2023-10-09,99315126,121797,0
China,2023-10-10,99315126,121797,0
China,2023-10-11,99315126,121797,0
China,2023-10-12,99315126,121797,0
China,2023-10-13,99315126,121797,0
China,2023-10-14,99315126,121797,0
China,2023-10-15,99316498,121809,0
China,2023-10-16,99316498,121809,0
China,2023-10-17,99316498,121809,0
China,2023-10-18,99316498,121809,0
China,2023-10-19,99316498,121809,0
China,2023-10-20,99316498,121809,0
China,2023-10-21,99316498,121809,0
China,2023-10-22,99317568,121823,0
China,2023-10-23,99317568,121823,0
China,2023-10-24,99317568,121823,0
China,2023-10-25,99317568,121823,0
China,2023-10-26,99317568,121823,0
China,2023-10-27,99317568,121823,0
China,2023-10-28,99317568,121823,0
China,2023-10-29,99318373,121835,0
China,2023-10-30,99318373,121835,0
China,2023-10-31,99318373,121835,0
China,2023-11-01,99318373,121835,0
China,2023-11-02,99318373,121835,0
China,2023-11-03,99318373,121835,0
China,2023-11-04,99318373,121835,0
China,2023-11-05,99319009,121867,0
China,2023-11-06,99319009,121867,0
China,2023-11-07,99319009,121867,0
China,2023-11-08,99319009,121867,0
China,2023-11-09,99319009,121867,0
China,2023-11-10,99319009,121867,0
China,2023-11-11,99319009,121867,0
China,2023-11-12,99319568,121873,0
China,2023-11-13,99319568,121873,0
China,2023-11-14,99319568,121873,0
China,2023-11-15,99319568,121873,0
China,2023-11-16,99319568,121873,0
China,2023-11-17,99319568,121873,0
China,2023-11-18,99319568,121873,0
China,2023-11-19,99320035,121874,0
China,2023-11-20,99320035,121874,0
China,2023-11-21,99320035,121874,0
China,2023-11-22,99320035,121874,0
China,2023-11-23,99320035,121874,0
China,2023-11-24,99320035,121874,0
China,2023-11-25,99320035,121874,0
China,2023-11-26,99320425,121877,0
China,2023-11-27,99320425,121877,0
China,2023-11-28,99320425,121877,0
China,2023-11-29,99320425,121877,0
China,2023-11-30,99320425,121877,0
China,2023-12-01,99320425,121877,0
China,2023-12-02,99320425,121877,0
China,2023-12-03,99320845,121886,0
China,2023-12-04,99320845,121886,0
China,2023-12-05,99320845,121886,0
China,2023-12-06,99320845,121886,0
China,2023-12-07,99320845,121886,0
China,2023-12-08,99320845,121886,0
China,2023-12-09,99320845,121886,0
China,2023-12-10,99321242,121888,0
China,2023-12-11,99321242,121888,0
China,2023-12-12,99321242,121888,0
China,2023-12-13,99321242,121888,0
China,2023-12-14,99321242,121888,0
China,2023-12-15,99321242,121888,0
China,2023-12-16,99321242,121888,0
China,2023-12-17,99321637,121888,0
China,2023-12-18,99321637,121888,0
China,2023-12-19,99321637,121888,0
China,2023-12-20,99321637,121888,0
China,2023-12-21,99321637,121888,0
China,2023-12-22,99321637,121888,0
China,2023-12-23,99321637,121888,0
China,2023-12-24,99322142,121889,0
China,2023-12-25,99322142,121889,0
China,2023-12-26,99322142,121889,0
China,2023-12-27,99322142,121889,0
China,2023-12-28,99322142,121889,0
China,2023-12-29,99322142,121889,0
China,2023-12-30,99322142,121889,0
China,2023-12-31,99322727,121893,0
China,2024-01-01,99322727,121893,0
China,2024-01-02,99322727,121893,0
China,2024-01-03,99322727,121893,0
China,2024-01-04,99322727,121893,0
China,2024-01-05,99322727,121893,0
China,2024-01-06,99322727,121893,0
China,2024-01-07,99323756,121938,0
China,2024-01-08,99323756,121938,0
China,2024-01-09,99323756,121938,0
China,2024-01-10,99323756,121938,0
China,2024-01-11,99323756,121938,0
China,2024-01-12,99323756,121938,0
China,2024-01-13,99323756,121938,0
China,2024-01-14,99325108,121916,0
China,2024-01-15,99325108,121916,0
China,2024-01-16,99325108,121916,0
China,2024-01-17,99325108,121916,0
China,2024-01-18,99325108,121916,0
China,2024-01-19,99325108,121916,0
China,2024-01-20,99325108,121916,0
China,2024-01-21,99326423,121921,0
China,2024-01-22,99326423,121921,0
China,2024-01-23,99326423,121921,0
China,2024-01-24,99326423,121921,0
China,2024-01-25,99326423,121921,0
